EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Elasticity
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2031,1.167817194
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2032,1.161978108
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2033,1.156168217
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2034,1.150387376
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2035,1.144635439
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2036,1.138912262
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2037,1.133217701
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2038,1.127551612
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2039,1.121913854
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2040,1.116304285
OTHER_ALL,ELECTRICITY,INDIA,ER,BR,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,ER,JH,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,ER,OD,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,ER,WB,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,ER,SK,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,WR,CG,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,WR,GJ,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,WR,GA,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,DL,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,HR,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,HP,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,JK,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,PB,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,RJ,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,UP,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NR,UK,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,SR,AP,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,SR,KA,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,SR,KL,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,SR,TN,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,SR,TS,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NER,AS,2041,1.110722764
OTHER_ALL,ELECTRICITY,INDIA,NER,NE,2041,1.110722764
