EnergyStorTech,ModelGeography,SubGeography1,Year,SubGeography2,MinCap,MaxCap
SIXHR_BATTERY,INDIA,NR,2025,DL,0,0.005136168
SIXHR_BATTERY,INDIA,NR,2025,HR,0,0.007841084
SIXHR_BATTERY,INDIA,NR,2025,HP,0,0.001024062
SIXHR_BATTERY,INDIA,NR,2025,JK,0,0.000600194
SIXHR_BATTERY,INDIA,NR,2025,PB,0,0.029453043
SIXHR_BATTERY,INDIA,NR,2025,RJ,0,0.159779416
SIXHR_BATTERY,INDIA,NR,2025,UP,0,0.034055567
SIXHR_BATTERY,INDIA,NR,2025,UK,0,0.009823901
SIXHR_BATTERY,INDIA,ER,2026,BR,0,0.009396173
SIXHR_BATTERY,INDIA,ER,2026,JH,0,0.002380504
SIXHR_BATTERY,INDIA,ER,2026,OD,0,0.024663016
SIXHR_BATTERY,INDIA,ER,2026,WB,0,0.007095639
SIXHR_BATTERY,INDIA,WR,2026,CG,0,0.014341919
SIXHR_BATTERY,INDIA,WR,2026,GJ,0,0.182776236
SIXHR_BATTERY,INDIA,WR,2026,MP,0,0.140007129
SIXHR_BATTERY,INDIA,WR,2026,MH,0,0.111697725
SIXHR_BATTERY,INDIA,WR,2026,GA,0,0.000296323
SIXHR_BATTERY,INDIA,WR,2026,UT,0,0.00442501
SIXHR_BATTERY,INDIA,NER,2026,AS,0,0.002555943
SIXHR_BATTERY,INDIA,NER,2026,NE,0,0.001419004
SIXHR_BATTERY,INDIA,SR,2026,AP,0,0.223793441
SIXHR_BATTERY,INDIA,SR,2026,KA,0,0.451175617
SIXHR_BATTERY,INDIA,SR,2026,KL,0,0.008817165
SIXHR_BATTERY,INDIA,SR,2026,TN,0,0.242754406
SIXHR_BATTERY,INDIA,SR,2026,TS,0,0.224458619
SIXHR_BATTERY,INDIA,NR,2026,DL,0,0.010238648
SIXHR_BATTERY,INDIA,NR,2026,HR,0,0.015630738
SIXHR_BATTERY,INDIA,NR,2026,HP,0,0.002041406
SIXHR_BATTERY,INDIA,NR,2026,JK,0,0.001196451
SIXHR_BATTERY,INDIA,NR,2026,PB,0,0.058712907
SIXHR_BATTERY,INDIA,NR,2026,RJ,0,0.318510856
SIXHR_BATTERY,INDIA,NR,2026,UP,0,0.067887767
SIXHR_BATTERY,INDIA,NR,2026,UK,0,0.019583367
SIXHR_BATTERY,INDIA,ER,2027,BR,0,0.018730717
SIXHR_BATTERY,INDIA,ER,2027,JH,0,0.004745395
SIXHR_BATTERY,INDIA,ER,2027,OD,0,0.049164271
SIXHR_BATTERY,INDIA,ER,2027,WB,0,0.014144738
SIXHR_BATTERY,INDIA,WR,2027,CG,0,0.02858977
SIXHR_BATTERY,INDIA,WR,2027,GJ,0,0.364353662
SIXHR_BATTERY,INDIA,WR,2027,MP,0,0.279095965
SIXHR_BATTERY,INDIA,WR,2027,MH,0,0.222662837
SIXHR_BATTERY,INDIA,WR,2027,GA,0,0.000590703
SIXHR_BATTERY,INDIA,WR,2027,UT,0,0.008820998
SIXHR_BATTERY,INDIA,NER,2027,AS,0,0.005095121
SIXHR_BATTERY,INDIA,NER,2027,NE,0,0.0028287
SIXHR_BATTERY,INDIA,SR,2027,AP,0,0.446119045
SIXHR_BATTERY,INDIA,SR,2027,KA,0,0.899392019
SIXHR_BATTERY,INDIA,SR,2027,KL,0,0.017576499
SIXHR_BATTERY,INDIA,SR,2027,TN,0,0.483916611
SIXHR_BATTERY,INDIA,SR,2027,TS,0,0.447445036
SIXHR_BATTERY,INDIA,NR,2027,DL,0,0.020410142
SIXHR_BATTERY,INDIA,NR,2027,HR,0,0.031158956
SIXHR_BATTERY,INDIA,NR,2027,HP,0,0.004069423
SIXHR_BATTERY,INDIA,NR,2027,JK,0,0.002385055
SIXHR_BATTERY,INDIA,NR,2027,PB,0,0.117040722
SIXHR_BATTERY,INDIA,NR,2027,RJ,0,0.634932632
SIXHR_BATTERY,INDIA,NR,2027,UP,0,0.135330266
SIXHR_BATTERY,INDIA,NR,2027,UK,0,0.03903829
SIXHR_BATTERY,INDIA,ER,2028,BR,0,0.037338581
SIXHR_BATTERY,INDIA,ER,2028,JH,0,0.009459666
SIXHR_BATTERY,INDIA,ER,2028,OD,0,0.098006078
SIXHR_BATTERY,INDIA,ER,2028,WB,0,0.028196701
SIXHR_BATTERY,INDIA,WR,2028,CG,0,0.056992022
SIXHR_BATTERY,INDIA,WR,2028,GJ,0,0.726317566
SIXHR_BATTERY,INDIA,WR,2028,MP,0,0.556361369
SIXHR_BATTERY,INDIA,WR,2028,MH,0,0.443865251
SIXHR_BATTERY,INDIA,WR,2028,GA,0,0.001177531
SIXHR_BATTERY,INDIA,WR,2028,UT,0,0.017584139
SIXHR_BATTERY,INDIA,NER,2028,AS,0,0.010156823
SIXHR_BATTERY,INDIA,NER,2028,NE,0,0.005638848
SIXHR_BATTERY,INDIA,SR,2028,AP,0,0.88931204
SIXHR_BATTERY,INDIA,SR,2028,KA,0,1.792885019
SIXHR_BATTERY,INDIA,SR,2028,KL,0,0.035037715
SIXHR_BATTERY,INDIA,SR,2028,TN,0,0.964659263
SIXHR_BATTERY,INDIA,SR,2028,TS,0,0.891955327
SIXHR_BATTERY,INDIA,NR,2028,DL,0,0.040686416
SIXHR_BATTERY,INDIA,NR,2028,HR,0,0.062113544
SIXHR_BATTERY,INDIA,NR,2028,HP,0,0.008112156
SIXHR_BATTERY,INDIA,NR,2028,JK,0,0.004754467
SIXHR_BATTERY,INDIA,NR,2028,PB,0,0.233313786
SIXHR_BATTERY,INDIA,NR,2028,RJ,0,1.265700806
SIXHR_BATTERY,INDIA,NR,2028,UP,0,0.269772914
SIXHR_BATTERY,INDIA,NR,2028,UK,0,0.077820531
SIXHR_BATTERY,INDIA,ER,2029,BR,0,0.074432263
SIXHR_BATTERY,INDIA,ER,2029,JH,0,0.018857286
SIXHR_BATTERY,INDIA,ER,2029,OD,0,0.195369344
SIXHR_BATTERY,INDIA,ER,2029,WB,0,0.056208464
SIXHR_BATTERY,INDIA,WR,2029,CG,0,0.11361024
SIXHR_BATTERY,INDIA,WR,2029,GJ,0,1.447871289
SIXHR_BATTERY,INDIA,WR,2029,MP,0,1.109073621
SIXHR_BATTERY,INDIA,WR,2029,MH,0,0.884819235
SIXHR_BATTERY,INDIA,WR,2029,GA,0,0.002347339
SIXHR_BATTERY,INDIA,WR,2029,UT,0,0.035052945
SIXHR_BATTERY,INDIA,NER,2029,AS,0,0.020247029
SIXHR_BATTERY,INDIA,NER,2029,NE,0,0.011240711
SIXHR_BATTERY,INDIA,SR,2029,AP,0,1.772791173
SIXHR_BATTERY,INDIA,SR,2029,KA,0,3.574010688
SIXHR_BATTERY,INDIA,SR,2029,KL,0,0.069845621
SIXHR_BATTERY,INDIA,SR,2029,TN,0,1.922991424
SIXHR_BATTERY,INDIA,SR,2029,TS,0,1.77806041
SIXHR_BATTERY,INDIA,NR,2029,DL,0,0.081105975
SIXHR_BATTERY,INDIA,NR,2029,HR,0,0.123819693
SIXHR_BATTERY,INDIA,NR,2029,HP,0,0.016171105
SIXHR_BATTERY,INDIA,NR,2029,JK,0,0.009477751
SIXHR_BATTERY,INDIA,NR,2029,PB,0,0.46509729
SIXHR_BATTERY,INDIA,NR,2029,RJ,0,2.52310001
SIXHR_BATTERY,INDIA,NR,2029,UP,0,0.537776415
SIXHR_BATTERY,INDIA,NR,2029,UK,0,0.155130645
SIXHR_BATTERY,INDIA,ER,2030,BR,0,0.148376332
SIXHR_BATTERY,INDIA,ER,2030,JH,0,0.03759089
SIXHR_BATTERY,INDIA,ER,2030,OD,0,0.389457281
SIXHR_BATTERY,INDIA,ER,2030,WB,0,0.112048262
SIXHR_BATTERY,INDIA,WR,2030,CG,0,0.226475322
SIXHR_BATTERY,INDIA,WR,2030,GJ,0,2.886246139
SIXHR_BATTERY,INDIA,WR,2030,MP,0,2.210872942
SIXHR_BATTERY,INDIA,WR,2030,MH,0,1.763835032
SIXHR_BATTERY,INDIA,WR,2030,GA,0,0.004679283
SIXHR_BATTERY,INDIA,WR,2030,UT,0,0.069875982
SIXHR_BATTERY,INDIA,NER,2030,AS,0,0.04036126
SIXHR_BATTERY,INDIA,NER,2030,NE,0,0.022407694
SIXHR_BATTERY,INDIA,SR,2030,AP,0,3.533954791
SIXHR_BATTERY,INDIA,SR,2030,KA,0,7.124579806
SIXHR_BATTERY,INDIA,SR,2030,KL,0,0.139233132
SIXHR_BATTERY,INDIA,SR,2030,TN,0,3.833370144
SIXHR_BATTERY,INDIA,SR,2030,TS,0,3.544458704
SIXHR_BATTERY,INDIA,NR,2030,DL,0,0.161679983
SIXHR_BATTERY,INDIA,NR,2030,HR,0,0.246827264
SIXHR_BATTERY,INDIA,NR,2030,HP,0,0.032236146
SIXHR_BATTERY,INDIA,NR,2030,JK,0,0.018893338
SIXHR_BATTERY,INDIA,NR,2030,PB,0,0.927144055
SIXHR_BATTERY,INDIA,NR,2030,RJ,0,5.029651265
SIXHR_BATTERY,INDIA,NR,2030,UP,0,1.07202561
SIXHR_BATTERY,INDIA,NR,2030,UK,0,0.309243804
SIXHR_BATTERY,INDIA,ER,2031,BR,0,0.29577948
SIXHR_BATTERY,INDIA,ER,2031,JH,0,0.074935225
SIXHR_BATTERY,INDIA,ER,2031,OD,0,0.776360152
SIXHR_BATTERY,INDIA,ER,2031,WB,0,0.22336161
SIXHR_BATTERY,INDIA,WR,2031,CG,0,0.451465215
SIXHR_BATTERY,INDIA,WR,2031,GJ,0,5.753561685
SIXHR_BATTERY,INDIA,WR,2031,MP,0,4.407244994
SIXHR_BATTERY,INDIA,WR,2031,MH,0,3.516101251
SIXHR_BATTERY,INDIA,WR,2031,GA,0,0.009327874
SIXHR_BATTERY,INDIA,WR,2031,UT,0,0.139293655
SIXHR_BATTERY,INDIA,NER,2031,AS,0,0.080457795
SIXHR_BATTERY,INDIA,NER,2031,NE,0,0.044668419
SIXHR_BATTERY,INDIA,SR,2031,AP,0,7.044730734
SIXHR_BATTERY,INDIA,SR,2031,KA,0,14.20243022
SIXHR_BATTERY,INDIA,SR,2031,KL,0,0.277553047
SIXHR_BATTERY,INDIA,SR,2031,TN,0,7.641597605
SIXHR_BATTERY,INDIA,SR,2031,TS,0,7.065669665
SIXHR_BATTERY,INDIA,NR,2031,DL,0,0.322299524
SIXHR_BATTERY,INDIA,NR,2031,HR,0,0.492035614
SIXHR_BATTERY,INDIA,NR,2031,HP,0,0.064260858
SIXHR_BATTERY,INDIA,NR,2031,JK,0,0.037662756
SIXHR_BATTERY,INDIA,NR,2031,PB,0,1.848207068
SIXHR_BATTERY,INDIA,NR,2031,RJ,0,10.02631356
SIXHR_BATTERY,INDIA,NR,2031,UP,0,2.137019913
SIXHR_BATTERY,INDIA,NR,2031,UK,0,0.61645931
PUMPED_STOR,INDIA,ER,2021,BR,0,0
PUMPED_STOR,INDIA,ER,2022,BR,0,0
PUMPED_STOR,INDIA,ER,2023,BR,0,0
PUMPED_STOR,INDIA,ER,2024,BR,0,0
PUMPED_STOR,INDIA,ER,2025,BR,0,0
PUMPED_STOR,INDIA,ER,2026,BR,0,0
PUMPED_STOR,INDIA,ER,2027,BR,0,0
PUMPED_STOR,INDIA,ER,2028,BR,0,0
PUMPED_STOR,INDIA,ER,2029,BR,0,0
PUMPED_STOR,INDIA,ER,2030,BR,0,0
PUMPED_STOR,INDIA,ER,2031,BR,0,0
PUMPED_STOR,INDIA,ER,2021,JH,0,0
PUMPED_STOR,INDIA,ER,2022,JH,0,0
PUMPED_STOR,INDIA,ER,2023,JH,0,0
PUMPED_STOR,INDIA,ER,2024,JH,0,0
PUMPED_STOR,INDIA,ER,2025,JH,0,0
PUMPED_STOR,INDIA,ER,2026,JH,0,0
PUMPED_STOR,INDIA,ER,2027,JH,0,0
PUMPED_STOR,INDIA,ER,2028,JH,0,0
PUMPED_STOR,INDIA,ER,2029,JH,0,0
PUMPED_STOR,INDIA,ER,2030,JH,0,0
PUMPED_STOR,INDIA,ER,2031,JH,0,0
PUMPED_STOR,INDIA,ER,2021,OD,0,0
PUMPED_STOR,INDIA,ER,2022,OD,0,0
PUMPED_STOR,INDIA,ER,2023,OD,0,0
PUMPED_STOR,INDIA,ER,2024,OD,0,0
PUMPED_STOR,INDIA,ER,2025,OD,0,0
PUMPED_STOR,INDIA,ER,2026,OD,0,0
PUMPED_STOR,INDIA,ER,2027,OD,0,0.329128067
PUMPED_STOR,INDIA,ER,2028,OD,0,0.329128067
PUMPED_STOR,INDIA,ER,2029,OD,0,0.329128067
PUMPED_STOR,INDIA,ER,2030,OD,0,0.329128067
PUMPED_STOR,INDIA,ER,2031,OD,0,0.329128067
PUMPED_STOR,INDIA,ER,2021,WB,0,0
PUMPED_STOR,INDIA,ER,2022,WB,0,0
PUMPED_STOR,INDIA,ER,2023,WB,0,0
PUMPED_STOR,INDIA,ER,2024,WB,0,0
PUMPED_STOR,INDIA,ER,2025,WB,0,0
PUMPED_STOR,INDIA,ER,2026,WB,0,0
PUMPED_STOR,INDIA,ER,2027,WB,0,0.231780329
PUMPED_STOR,INDIA,ER,2028,WB,0,0.231780329
PUMPED_STOR,INDIA,ER,2029,WB,0,0.231780329
PUMPED_STOR,INDIA,ER,2030,WB,0,0.231780329
PUMPED_STOR,INDIA,ER,2031,WB,0,0.231780329
PUMPED_STOR,INDIA,WR,2021,CG,0,0
PUMPED_STOR,INDIA,WR,2022,CG,0,0
PUMPED_STOR,INDIA,WR,2023,CG,0,0
PUMPED_STOR,INDIA,WR,2024,CG,0,0
PUMPED_STOR,INDIA,WR,2025,CG,0,0
PUMPED_STOR,INDIA,WR,2026,CG,0,0
PUMPED_STOR,INDIA,WR,2027,CG,0,0
PUMPED_STOR,INDIA,WR,2028,CG,0,0
PUMPED_STOR,INDIA,WR,2029,CG,0,0
PUMPED_STOR,INDIA,WR,2030,CG,0,0
PUMPED_STOR,INDIA,WR,2031,CG,0,0
PUMPED_STOR,INDIA,WR,2021,GJ,0,0
PUMPED_STOR,INDIA,WR,2022,GJ,0,0
PUMPED_STOR,INDIA,WR,2023,GJ,0,0
PUMPED_STOR,INDIA,WR,2024,GJ,0,0
PUMPED_STOR,INDIA,WR,2025,GJ,0,0
PUMPED_STOR,INDIA,WR,2026,GJ,0,0
PUMPED_STOR,INDIA,WR,2027,GJ,0,0
PUMPED_STOR,INDIA,WR,2028,GJ,0,0
PUMPED_STOR,INDIA,WR,2029,GJ,0,0
PUMPED_STOR,INDIA,WR,2030,GJ,0,0
PUMPED_STOR,INDIA,WR,2031,GJ,0,0
PUMPED_STOR,INDIA,WR,2021,MP,0,0
PUMPED_STOR,INDIA,WR,2022,MP,0,0
PUMPED_STOR,INDIA,WR,2023,MP,0,0
PUMPED_STOR,INDIA,WR,2024,MP,0,0
PUMPED_STOR,INDIA,WR,2025,MP,0,0
PUMPED_STOR,INDIA,WR,2026,MP,0,0
PUMPED_STOR,INDIA,WR,2027,MP,0,0
PUMPED_STOR,INDIA,WR,2028,MP,0,0
PUMPED_STOR,INDIA,WR,2029,MP,0,0
PUMPED_STOR,INDIA,WR,2030,MP,0,0
PUMPED_STOR,INDIA,WR,2031,MP,0,0
PUMPED_STOR,INDIA,WR,2021,MH,0,0
PUMPED_STOR,INDIA,WR,2022,MH,0,0
PUMPED_STOR,INDIA,WR,2023,MH,0,0
PUMPED_STOR,INDIA,WR,2024,MH,0,0
PUMPED_STOR,INDIA,WR,2025,MH,0,0
PUMPED_STOR,INDIA,WR,2026,MH,0.400928463,0.400928463
PUMPED_STOR,INDIA,WR,2027,MH,0,0
PUMPED_STOR,INDIA,WR,2028,MH,0,0
PUMPED_STOR,INDIA,WR,2029,MH,0,0
PUMPED_STOR,INDIA,WR,2030,MH,0,0
PUMPED_STOR,INDIA,WR,2031,MH,0,0
PUMPED_STOR,INDIA,WR,2021,GA,0,0
PUMPED_STOR,INDIA,WR,2022,GA,0,0
PUMPED_STOR,INDIA,WR,2023,GA,0,0
PUMPED_STOR,INDIA,WR,2024,GA,0,0
PUMPED_STOR,INDIA,WR,2025,GA,0,0
PUMPED_STOR,INDIA,WR,2026,GA,0,0
PUMPED_STOR,INDIA,WR,2027,GA,0,0
PUMPED_STOR,INDIA,WR,2028,GA,0,0
PUMPED_STOR,INDIA,WR,2029,GA,0,0
PUMPED_STOR,INDIA,WR,2030,GA,0,0
PUMPED_STOR,INDIA,WR,2031,GA,0,0
PUMPED_STOR,INDIA,WR,2021,UT,0,0
PUMPED_STOR,INDIA,WR,2022,UT,0,0
PUMPED_STOR,INDIA,WR,2023,UT,0,0
PUMPED_STOR,INDIA,WR,2024,UT,0,0
PUMPED_STOR,INDIA,WR,2025,UT,0,0
PUMPED_STOR,INDIA,WR,2026,UT,0,0
PUMPED_STOR,INDIA,WR,2027,UT,0,0
PUMPED_STOR,INDIA,WR,2028,UT,0,0
PUMPED_STOR,INDIA,WR,2029,UT,0,0
PUMPED_STOR,INDIA,WR,2030,UT,0,0
PUMPED_STOR,INDIA,WR,2031,UT,0,0
PUMPED_STOR,INDIA,NER,2021,AS,0,0
PUMPED_STOR,INDIA,NER,2022,AS,0,0
PUMPED_STOR,INDIA,NER,2023,AS,0,0
PUMPED_STOR,INDIA,NER,2024,AS,0,0
PUMPED_STOR,INDIA,NER,2025,AS,0,0
PUMPED_STOR,INDIA,NER,2026,AS,0,0
PUMPED_STOR,INDIA,NER,2027,AS,0,0
PUMPED_STOR,INDIA,NER,2028,AS,0,0
PUMPED_STOR,INDIA,NER,2029,AS,0,0
PUMPED_STOR,INDIA,NER,2030,AS,0,0
PUMPED_STOR,INDIA,NER,2031,AS,0,0
PUMPED_STOR,INDIA,NER,2021,NE,0,0
PUMPED_STOR,INDIA,NER,2022,NE,0,0
PUMPED_STOR,INDIA,NER,2023,NE,0,0
PUMPED_STOR,INDIA,NER,2024,NE,0,0
PUMPED_STOR,INDIA,NER,2025,NE,0,0
PUMPED_STOR,INDIA,NER,2026,NE,0,0
PUMPED_STOR,INDIA,NER,2027,NE,0,0
PUMPED_STOR,INDIA,NER,2028,NE,0,0
PUMPED_STOR,INDIA,NER,2029,NE,0,0
PUMPED_STOR,INDIA,NER,2030,NE,0,0
PUMPED_STOR,INDIA,NER,2031,NE,0,0
PUMPED_STOR,INDIA,SR,2021,AP,0,0
PUMPED_STOR,INDIA,SR,2022,AP,0,0
PUMPED_STOR,INDIA,SR,2023,AP,0,0
PUMPED_STOR,INDIA,SR,2024,AP,0,0
PUMPED_STOR,INDIA,SR,2025,AP,0,0
PUMPED_STOR,INDIA,SR,2026,AP,0,0
PUMPED_STOR,INDIA,SR,2027,AP,0,0.591039839
PUMPED_STOR,INDIA,SR,2028,AP,0,0.591039839
PUMPED_STOR,INDIA,SR,2029,AP,0,0.591039839
PUMPED_STOR,INDIA,SR,2030,AP,0,0.591039839
PUMPED_STOR,INDIA,SR,2031,AP,0,0.591039839
PUMPED_STOR,INDIA,SR,2021,KA,0,0
PUMPED_STOR,INDIA,SR,2022,KA,0,0
PUMPED_STOR,INDIA,SR,2023,KA,0,0
PUMPED_STOR,INDIA,SR,2024,KA,0,0
PUMPED_STOR,INDIA,SR,2025,KA,0,0
PUMPED_STOR,INDIA,SR,2026,KA,0,0
PUMPED_STOR,INDIA,SR,2027,KA,0,0.755603873
PUMPED_STOR,INDIA,SR,2028,KA,0,0.755603873
PUMPED_STOR,INDIA,SR,2029,KA,0,0.755603873
PUMPED_STOR,INDIA,SR,2030,KA,0,0.755603873
PUMPED_STOR,INDIA,SR,2031,KA,0,0.755603873
PUMPED_STOR,INDIA,SR,2021,KL,0,0
PUMPED_STOR,INDIA,SR,2022,KL,0,0
PUMPED_STOR,INDIA,SR,2023,KL,0,0
PUMPED_STOR,INDIA,SR,2024,KL,0,0
PUMPED_STOR,INDIA,SR,2025,KL,0,0
PUMPED_STOR,INDIA,SR,2026,KL,0,0
PUMPED_STOR,INDIA,SR,2027,KL,0,0
PUMPED_STOR,INDIA,SR,2028,KL,0,0
PUMPED_STOR,INDIA,SR,2029,KL,0,0
PUMPED_STOR,INDIA,SR,2030,KL,0,0
PUMPED_STOR,INDIA,SR,2031,KL,0,0
PUMPED_STOR,INDIA,SR,2021,TN,0,0
PUMPED_STOR,INDIA,SR,2022,TN,0,0
PUMPED_STOR,INDIA,SR,2023,TN,0,0
PUMPED_STOR,INDIA,SR,2024,TN,0,0
PUMPED_STOR,INDIA,SR,2025,TN,2.505802892,2.505802892
PUMPED_STOR,INDIA,SR,2026,TN,0,0
PUMPED_STOR,INDIA,SR,2027,TN,0,0.347670494
PUMPED_STOR,INDIA,SR,2028,TN,0,0.347670494
PUMPED_STOR,INDIA,SR,2029,TN,0,0.347670494
PUMPED_STOR,INDIA,SR,2030,TN,0,0.347670494
PUMPED_STOR,INDIA,SR,2031,TN,0,0.347670494
PUMPED_STOR,INDIA,SR,2021,TS,0,0
PUMPED_STOR,INDIA,SR,2022,TS,0,0
PUMPED_STOR,INDIA,SR,2023,TS,0,0
PUMPED_STOR,INDIA,SR,2024,TS,0,0
PUMPED_STOR,INDIA,SR,2025,TS,0,0
PUMPED_STOR,INDIA,SR,2026,TS,0,0
PUMPED_STOR,INDIA,SR,2027,TS,0,0
PUMPED_STOR,INDIA,SR,2028,TS,0,0
PUMPED_STOR,INDIA,SR,2029,TS,0,0
PUMPED_STOR,INDIA,SR,2030,TS,0,0
PUMPED_STOR,INDIA,SR,2031,TS,0,0
PUMPED_STOR,INDIA,NR,2021,DL,0,0
PUMPED_STOR,INDIA,NR,2022,DL,0,0
PUMPED_STOR,INDIA,NR,2023,DL,0,0
PUMPED_STOR,INDIA,NR,2024,DL,0,0
PUMPED_STOR,INDIA,NR,2025,DL,0,0
PUMPED_STOR,INDIA,NR,2026,DL,0,0
PUMPED_STOR,INDIA,NR,2027,DL,0,0
PUMPED_STOR,INDIA,NR,2028,DL,0,0
PUMPED_STOR,INDIA,NR,2029,DL,0,0
PUMPED_STOR,INDIA,NR,2030,DL,0,0
PUMPED_STOR,INDIA,NR,2031,DL,0,0
PUMPED_STOR,INDIA,NR,2021,HR,0,0
PUMPED_STOR,INDIA,NR,2022,HR,0,0
PUMPED_STOR,INDIA,NR,2023,HR,0,0
PUMPED_STOR,INDIA,NR,2024,HR,0,0
PUMPED_STOR,INDIA,NR,2025,HR,0,0
PUMPED_STOR,INDIA,NR,2026,HR,0,0
PUMPED_STOR,INDIA,NR,2027,HR,0,0
PUMPED_STOR,INDIA,NR,2028,HR,0,0
PUMPED_STOR,INDIA,NR,2029,HR,0,0
PUMPED_STOR,INDIA,NR,2030,HR,0,0
PUMPED_STOR,INDIA,NR,2031,HR,0,0
PUMPED_STOR,INDIA,NR,2021,HP,0,0
PUMPED_STOR,INDIA,NR,2022,HP,0,0
PUMPED_STOR,INDIA,NR,2023,HP,0,0
PUMPED_STOR,INDIA,NR,2024,HP,0,0
PUMPED_STOR,INDIA,NR,2025,HP,0,0
PUMPED_STOR,INDIA,NR,2026,HP,0,0
PUMPED_STOR,INDIA,NR,2027,HP,0,0
PUMPED_STOR,INDIA,NR,2028,HP,0,0
PUMPED_STOR,INDIA,NR,2029,HP,0,0
PUMPED_STOR,INDIA,NR,2030,HP,0,0
PUMPED_STOR,INDIA,NR,2031,HP,0,0
PUMPED_STOR,INDIA,NR,2021,JK,0,0
PUMPED_STOR,INDIA,NR,2022,JK,0,0
PUMPED_STOR,INDIA,NR,2023,JK,0,0
PUMPED_STOR,INDIA,NR,2024,JK,0,0
PUMPED_STOR,INDIA,NR,2025,JK,0,0
PUMPED_STOR,INDIA,NR,2026,JK,0,0
PUMPED_STOR,INDIA,NR,2027,JK,0,0
PUMPED_STOR,INDIA,NR,2028,JK,0,0
PUMPED_STOR,INDIA,NR,2029,JK,0,0
PUMPED_STOR,INDIA,NR,2030,JK,0,0
PUMPED_STOR,INDIA,NR,2031,JK,0,0
PUMPED_STOR,INDIA,NR,2021,PB,0,0
PUMPED_STOR,INDIA,NR,2022,PB,0,0
PUMPED_STOR,INDIA,NR,2023,PB,0,0
PUMPED_STOR,INDIA,NR,2024,PB,0,0
PUMPED_STOR,INDIA,NR,2025,PB,0,0
PUMPED_STOR,INDIA,NR,2026,PB,0,0
PUMPED_STOR,INDIA,NR,2027,PB,0,0
PUMPED_STOR,INDIA,NR,2028,PB,0,0
PUMPED_STOR,INDIA,NR,2029,PB,0,0
PUMPED_STOR,INDIA,NR,2030,PB,0,0
PUMPED_STOR,INDIA,NR,2031,PB,0,0
PUMPED_STOR,INDIA,NR,2021,RJ,0,0
PUMPED_STOR,INDIA,NR,2022,RJ,0,0
PUMPED_STOR,INDIA,NR,2023,RJ,0,0
PUMPED_STOR,INDIA,NR,2024,RJ,0,0
PUMPED_STOR,INDIA,NR,2025,RJ,0,0
PUMPED_STOR,INDIA,NR,2026,RJ,0,0
PUMPED_STOR,INDIA,NR,2027,RJ,0,0
PUMPED_STOR,INDIA,NR,2028,RJ,0,0
PUMPED_STOR,INDIA,NR,2029,RJ,0,0
PUMPED_STOR,INDIA,NR,2030,RJ,0,0
PUMPED_STOR,INDIA,NR,2031,RJ,0,0
PUMPED_STOR,INDIA,NR,2021,UP,0,0
PUMPED_STOR,INDIA,NR,2022,UP,0,0
PUMPED_STOR,INDIA,NR,2023,UP,0,0
PUMPED_STOR,INDIA,NR,2024,UP,0,0
PUMPED_STOR,INDIA,NR,2025,UP,0,0
PUMPED_STOR,INDIA,NR,2026,UP,0,0
PUMPED_STOR,INDIA,NR,2027,UP,0,0
PUMPED_STOR,INDIA,NR,2028,UP,0,0
PUMPED_STOR,INDIA,NR,2029,UP,0,0
PUMPED_STOR,INDIA,NR,2030,UP,0,0
PUMPED_STOR,INDIA,NR,2031,UP,0,0
PUMPED_STOR,INDIA,NR,2021,UK,0,0
PUMPED_STOR,INDIA,NR,2022,UK,0,0
PUMPED_STOR,INDIA,NR,2023,UK,0,0
PUMPED_STOR,INDIA,NR,2024,UK,5.011605784,5.011605784
PUMPED_STOR,INDIA,NR,2025,UK,0,0
PUMPED_STOR,INDIA,NR,2026,UK,0,0
PUMPED_STOR,INDIA,NR,2027,UK,0,0
PUMPED_STOR,INDIA,NR,2028,UK,0,0
PUMPED_STOR,INDIA,NR,2029,UK,0,0
PUMPED_STOR,INDIA,NR,2030,UK,0,0
PUMPED_STOR,INDIA,NR,2031,UK,0,0
